"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","6","35.4"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","5","(L)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","24","7.9"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","10","(H)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","299","22.4"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","92","26.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","20","51.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","4","58.1"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","2","47.4"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES)","9","14.9"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES)","9","(H)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","136","25.9"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","6","16.6"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","10","10.3"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","4","5.4"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","17","35.3"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","25","24.0"
"CENSUS","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","11","19.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","26.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","5","26.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","2","10.0"
"CENSUS","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","23","19.6"
"CENSUS","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","21","20.9"
"CENSUS","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","7","27.1"
"CENSUS","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","16","23.7"
"CENSUS","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","13","29.2"
"CENSUS","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (Z)","(H)"
"CENSUS","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","33.2"
"CENSUS","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","4","30.6"
"CENSUS","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","83.7"
"CENSUS","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","11","31.1"
"CENSUS","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","8","23.7"
"CENSUS","2022","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2022","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2022","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3","94.9"
"CENSUS","2022","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","94.9"
"CENSUS","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","10","5.2"
"CENSUS","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","15","31.0"
"CENSUS","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","22","23.2"
"CENSUS","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","9","10.5"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","63.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","10","47.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","10","47.4"
"CENSUS","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","94.9"
"CENSUS","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","94.9"
"CENSUS","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","2","94.9"
"CENSUS","2022","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","1","25.0"
"CENSUS","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2","40.0"
"CENSUS","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (Z)","(H)"
"CENSUS","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","6","50.0"
"CENSUS","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","6","50.0"
"CENSUS","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3","7.6"
"CENSUS","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","9","23.6"
"CENSUS","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","7","30.3"
"CENSUS","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED","3","29.3"
"CENSUS","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","23.6"
"CENSUS","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","1","26.5"
"CENSUS","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","6","27.4"
"CENSUS","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","13","20.6"
"CENSUS","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","8","26.5"
"CENSUS","2022","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","5","26.8"
"CENSUS","2022","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","5","26.8"
"CENSUS","2022","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","4","75.0"
"CENSUS","2022","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4","75.0"
"CENSUS","2022","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PLUM-APRICOT HYBRIDS","PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(H)"
